Ticker 1,Ticker 2,P-Value
PNW,SEE,0.0263
PNW,STI,0.0237
PNW,TDC,0.0124
PNW,TER,0.0282
PNW,TGT,0.0490
PNW,VNO,0.0155
PNW,WHR,0.0221
PNW,WM,0.0085
PNW,XRAY,0.0180
PNW,XRX,0.0329
PPG,PPL,0.0139
PPG,PRU,0.0061
PPG,S,0.0101
PPG,T,0.0367
PPG,TDC,0.0271
PPG,TGT,0.0272
PPG,VNO,0.0435
PPG,VRSN,0.0395
PPG,XRAY,0.0041
PPG,YUM,0.0471
PPL,RHI,0.0334
PPL,TDC,0.0457
PPL,TGT,0.0449
PPL,UPS,0.0043
PPL,XRAY,0.0057
PPL,XRX,0.0120
PRU,RSG,0.0024
PRU,S,0.0027
PRU,SLM,0.0481
PRU,STI,0.0180
PRU,SWK,0.0454
PRU,T,0.0096
PRU,TDC,0.0114
PRU,UPS,0.0472
PRU,V,0.0139
PRU,VRSN,0.0040
PRU,WEC,0.0098
PRU,WM,0.0448
PRU,WMB,0.0301
PRU,XRAY,0.0393
PRU,XRX,0.0267
PRU,YUM,0.0478
PSA,RL,0.0459
PSA,RSG,0.0411
PSA,S,0.0005
PSA,SE,0.0477
PSA,SHLD,0.0482
PSA,SLM,0.0351
PSA,SO,0.0390
PSA,STI,0.0413
PSA,STZ,0.0455
PSA,T,0.0184
PSA,TDC,0.0238
PSA,TJX,0.0375
PSA,UNH,0.0421
PSA,URBN,0.0467
PSA,V,0.0157
PSA,VNO,0.0263
PSA,VRSN,0.0176
PSA,VTR,0.0402
PSA,VZ,0.0407
PSA,WEC,0.0170
PSA,WMB,0.0391
PSA,WMT,0.0217
PSA,XEL,0.0346
PSA,XOM,0.0391
PSA,YUM,0.0265
PSX,SPG,0.0500
PSX,SYY,0.0154
PSX,XYL,0.0310
QCOM,RSG,0.0254
QCOM,SEE,0.0054
QCOM,SJM,0.0495
QCOM,SPG,0.0192
QCOM,SRE,0.0360
QCOM,SUN,0.0444
QCOM,SWK,0.0081
QCOM,TER,0.0147
QCOM,TMO,0.0382
QCOM,TRIP,0.0292
QCOM,TXT,0.0302
QCOM,UNP,0.0240
QCOM,USB,0.0217
QCOM,VNO,0.0150
QCOM,WM,0.0302
QCOM,ZION,0.0241
R,SYY,0.0098
RHI,WEC,0.0343
ROK,STT,0.0277
ROK,WU,0.0426
ROP,SYY,0.0344
RRC,SJM,0.0222
RRC,UNM,0.0032
RRC,V,0.0140
RSG,STI,0.0343
RSG,TDC,0.0231
RSG,TMO,0.0416
S,T,0.0206
S,TGT,0.0218
S,VRSN,0.0185
S,XRAY,0.0236
SBUX,UNP,0.0270
SCHW,TAP,0.0312
SCHW,WU,0.0012
SCHW,WYNN,0.0197
SE,TRV,0.0240
SEE,SRE,0.0362
SEE,USB,0.0457
SEE,VNO,0.0006
SHLD,WU,0.0318
SHW,UNM,0.0367
SHW,VNO,0.0450
SJM,SLM,0.0388
SJM,SPG,0.0496
SJM,STT,0.0404
SJM,SYK,0.0159
SJM,TE,0.0359
SJM,TER,0.0475
SJM,TRIP,0.0439
SJM,TSN,0.0374
SJM,TXN,0.0202
SJM,UNM,0.0401
SJM,UNP,0.0318
SJM,URBN,0.0433
SJM,USB,0.0445
SJM,V,0.0397
SJM,VFC,0.0437
SJM,VLO,0.0431
SJM,VNO,0.0266
SJM,VTR,0.0346
SJM,WAT,0.0333
SJM,WFC,0.0312
SJM,WHR,0.0225
SJM,WMT,0.0392
SJM,XRX,0.0494
SJM,ZION,0.0420
SLB,T,0.0433
SLB,VRSN,0.0149
SLB,WY,0.0209
SNA,SO,0.0495
SNA,SPG,0.0221
SNA,SRE,0.0128
SNA,STI,0.0275
SNA,SWK,0.0484
SNA,T,0.0485
SNA,TDC,0.0305
SNA,TE,0.0019
SNA,TER,0.0269
SNA,TMO,0.0227
SNA,TROW,0.0275
SNA,UNH,0.0372
SNA,UNP,0.0380
SNA,UPS,0.0480
SNA,USB,0.0428
SNA,VFC,0.0144
SNA,VNO,0.0324
SNA,VRSN,0.0291
SNA,VZ,0.0404
SNA,WHR,0.0438
SNA,WM,0.0467
SNA,WY,0.0473
SO,WAT,0.0016
SRE,TROW,0.0395
SRE,USB,0.0198
STI,T,0.0187
STI,TDC,0.0033
STI,VFC,0.0193
STI,VZ,0.0003
STI,WEC,0.0200
STI,XRX,0.0050
SUN,TER,0.0399
SUN,TROW,0.0381
SUN,TXT,0.0106
SUN,USB,0.0282
SWK,VNO,0.0328
SYK,TAP,0.0375
SYK,TSN,0.0287
SYK,TXN,0.0287
SYK,UNH,0.0326
SYK,URBN,0.0387
SYK,WMT,0.0271
SYK,WU,0.0250
SYK,XYL,0.0476
SYY,TEL,0.0134
SYY,WDC,0.0157
SYY,WYNN,0.0062
T,TDC,0.0035
T,TGT,0.0111
T,UPS,0.0348
T,VZ,0.0488
T,XRX,0.0056
TAP,THC,0.0332
TDC,VZ,0.0400
TDC,WEC,0.0089
TDC,XRX,0.0139
TE,TER,0.0176
TE,VNO,0.0435
TE,ZION,0.0404
TEL,WYNN,0.0124
TGT,VRSN,0.0375
TGT,WMB,0.0253
TGT,XRAY,0.0223
TGT,XRX,0.0132
TRIP,WFC,0.0464
TRIP,XYL,0.0128
TRV,UNH,0.0386
TRV,UPS,0.0160
TRV,VFC,0.0399
TRV,VZ,0.0136
TRV,WAT,0.0226
TRV,WMB,0.0327
TRV,WU,0.0153
TRV,WY,0.0355
TRV,XRAY,0.0401
TRV,XRX,0.0132
TSN,UNH,0.0277
TSN,URBN,0.0139
TSN,WFC,0.0407
TSN,WU,0.0130
TXT,USB,0.0385
UNM,YUM,0.0336
UNP,VFC,0.0112
UNP,VRSN,0.0426
UNP,VZ,0.0332
UPS,VRSN,0.0265
UPS,WEC,0.0225
URBN,WU,0.0241
VLO,WDC,0.0159
VLO,XYL,0.0161
VNO,VRSN,0.0432
VNO,VTR,0.0249
VNO,VZ,0.0260
VNO,WEC,0.0273
VNO,WHR,0.0442
VNO,WM,0.0164
VNO,XRAY,0.0222
VNO,XRX,0.0255
VNO,YUM,0.0266
VRSN,WY,0.0445
VTR,VZ,0.0193
VZ,WAT,0.0185
VZ,WEC,0.0112
VZ,WHR,0.0275
VZ,XRAY,0.0316
VZ,XRX,0.0015
VZ,YUM,0.0296
WEC,XRAY,0.0400
WEC,XRX,0.0051
WFC,WU,0.0298
WFC,WYNN,0.0333
WFC,XYL,0.0143
WMB,WU,0.0035
WMB,WY,0.0019
WMB,WYNN,0.0429
WMB,XEL,0.0018
WMB,XRAY,0.0024
WMB,XRX,0.0136
XOM,XYL,0.0365
XOM,YUM,0.0465
XOM,ZION,0.0304
XRAY,XRX,0.0021
XRAY,YUM,0.0292
