Ticker 1,Ticker 2,Cointegration P-Value,Hedge Ratio
CNP,HBAN,0.0443,0.1331953871988136
CNP,HCA,0.0391,0.006650420839979606
CNP,HD,0.0478,0.007385590477607266
CNP,HIG,0.0419,0.015403702740822296
CNP,HII,0.0484,0.0002324531237870237
CNP,HLT,0.0421,0.007020908638226608
CNP,HOLX,0.0455,0.08088805941649681
CNP,HON,0.005,0.07501284895907812
CNP,HOOD,0.027,0.0757168924641985
CNP,HPE,0.0157,0.26222287948355866
CNP,HPQ,0.0204,0.16279463587792922
CNP,HRL,0.0489,0.00537760651127335
CNP,HUBB,0.044,0.003124749170568519
CNP,HUM,0.035,-0.0026520125696671906
CNP,HWM,0.0384,0.013159864709094238
CNP,IBKR,0.0345,0.061790442762116385
CNP,IBM,0.0471,0.0035216736165065597
CNP,ICE,0.0453,0.010936807647794165
CNP,IDXX,0.0424,0.007696496450175873
CNP,IFF,0.0186,0.04452472837901894
CNP,INCY,0.0464,0.021827572678912627
CNP,INTC,0.0465,-0.00290696052522842
CNP,INTU,0.0492,0.0007675124613773525
CNP,IP,0.0384,0.05763945318410775
CNP,IPG,0.0428,0.14290479347409235
CNP,IR,0.0421,0.014905718520074582
CNP,IRM,0.0441,0.00835468261158249
CNP,ISRG,0.0388,0.0037817007047725917
CNP,IT,0.0479,0.0018958110824344172
CNP,IVZ,0.0316,0.38644789001935087
CNP,J,0.0496,0.003374203996789029
CNP,JBHT,0.0247,-0.014696678828434574
CNP,JBL,0.0469,-0.0015064514629373853
CNP,JCI,0.0117,0.0960212219789888
CNP,JKHY,0.0461,0.014688979645785936
CNP,JPM,0.0418,0.008726929440428247
CNP,K,0.0447,0.013025317896632048
CNP,KDP,0.0449,0.09243139499506034
CNP,KEY,0.0473,0.0401918975502019
CNP,KEYS,0.0429,0.015321356620425164
CNP,KKR,0.042,0.0076422460761297615
CNP,KLAC,0.0358,0.0018011558593005465
CNP,KMB,0.0188,0.07184158309019809
CNP,KMI,0.0449,0.18463125891089
CNP,KO,0.0396,0.10274121172467074
CNP,KR,0.0374,0.07174303275099259
CNP,LDOS,0.0368,0.01251846392672553
CNP,LEN,0.0454,0.006721917232419097
CNP,LHX,0.0449,0.011455881331465585
CNP,LII,0.0454,0.0012495225554882774
CNP,LIN,0.0485,0.003932826084378565
CNP,LLY,0.0448,0.0007245742834513483
CNP,LMT,0.0468,0.004739798362999957
CNP,LOW,0.0485,0.012641125073842848
CNP,LRCX,0.0383,0.015102893880766365
CNP,LULU,0.0422,-0.0011077245420629265
CNP,LUV,0.0487,0.07511635992058939
CNP,LVS,0.0467,0.040224160448303216
CNP,LYV,0.0479,0.00698258096531593
CNP,MA,0.0473,0.004304723087494546
CNP,MAR,0.0462,0.005341930783917981
CNP,MAS,0.0474,0.01211179067592316
CNP,MCHP,0.0208,0.06763645180156201
CNP,MCK,0.0452,0.0025823327427189906
CNP,MCO,0.0458,0.0039056849176773867
CNP,MET,0.0469,0.03060964930709136
CNP,META,0.0443,0.0009390805876695487
CNP,MGM,0.0479,0.10010760822824467
CNP,MHK,0.0442,0.011569720942209712
CNP,MKC,0.0431,0.04558704729176115
CNP,MLM,0.0466,0.0022941644830971556
CNP,MMM,0.04,0.015375275849742916
CNP,MO,0.0436,0.07208170404543465
CNP,MOH,0.0223,-0.009184120812631463
CNP,MOS,0.0413,-0.017590299310569893
CNP,MPC,0.0498,0.0026097292556381967
CNP,MPWR,0.0371,0.0014560479042543266
CNP,MRK,0.0256,0.05087533673060899
CNP,MRNA,0.0371,0.014115316707531685
CNP,MS,0.0206,0.06448942240299327
CNP,MSCI,0.0453,-0.0007211604926725297
CNP,MSFT,0.0441,0.003012055400719787
CNP,MSI,0.041,0.004610518053314837
CNP,MTB,0.0468,0.0032386601835022646
CNP,MTCH,0.0411,-0.02806575092899377
CNP,MTD,0.0128,0.0041108152353238215
CNP,MU,0.0269,0.015975373304411917
CNP,NCLH,0.0443,0.11213930608930475
CNP,NDAQ,0.0443,0.03206552502980654
CNP,NEE,0.0339,0.05971503056583048
CNP,NEM,0.034,0.07691431207592381
CNP,NFLX,0.0379,0.0017723800961258265
CNP,NOC,0.0433,-0.0035457628784954787
CNP,NOW,0.0468,0.0005501182117452325
CNP,NRG,0.0393,0.01234557658164498
CNP,NTAP,0.0375,0.01186223785042748
CNP,NTRS,0.0378,0.050593327022579515
CNP,NVDA,0.0346,0.007143639651924822
CNP,NVR,0.0454,0.00013027713795642074
CNP,NWS,0.0464,0.04509931426711615
CNP,NWSA,0.0462,0.05569117392359318
CNP,NXPI,0.0346,0.009725926352761559
CNP,ODFL,0.0356,-0.006342183282092918
CNP,OKE,0.0451,0.027789886796949492
CNP,OMC,0.0292,0.04914589710229783
CNP,ON,0.048,-0.00016947942938968976
CNP,ORCL,0.0397,0.011027852064140375
CNP,ORLY,0.0499,0.014763074376477961
CNP,OTIS,0.0305,0.05422115625690325
CNP,OXY,0.0456,-0.0059888308811257285
CNP,PANW,0.0468,0.0023351079394737886
CNP,PAYC,0.0455,-0.0012297904720341844
CNP,PCAR,0.0477,0.01161585732684084
CNP,PEG,0.0469,0.0458419893609833
CNP,PFE,0.0488,0.011980732264250789
CNP,PFG,0.0396,0.07321453005800978
CNP,PG,0.0433,0.03418603614764627
CNP,PGR,0.0436,0.0038602824023508853
CNP,PH,0.0465,0.001302846469460831
CNP,PHM,0.0448,0.006061871097409799
CNP,PKG,0.0468,0.006383112572979877
CNP,PLTR,0.0469,0.005776505356109067
CNP,PM,0.0429,0.03091864339820131
CNP,PNC,0.0453,0.009985894051075764
CNP,PNR,0.0463,0.012119004222000875
CNP,PODD,0.0381,0.005777820535886801
CNP,PRU,0.0443,0.022315853696803025
CNP,PSKY,0.0495,0.024788699106756414
CNP,PSX,0.0494,0.006157402976042936
CNP,PTC,0.0466,0.008746764906392993
CNP,PWR,0.0365,0.006917904484401006
CNP,PYPL,0.0473,0.0038872039356787885
CNP,QCOM,0.0224,0.014718995199499464
CNP,RCL,0.0398,0.00659816075336309
CNP,REGN,0.048,0.0007684286271923953
CNP,RF,0.0445,0.10874738879148152
CNP,RJF,0.041,0.027313331463504363
CNP,RL,0.0348,0.011318882118241546
CNP,RMD,0.0224,0.013782783897540408
CNP,ROL,0.0352,0.07993459869047537
CNP,ROST,0.0441,0.014560452466379614
CNP,RSG,0.0457,0.006648484409220426
CNP,RTX,0.0291,0.035269130301827864
CNP,RVTY,0.0479,0.016202497197511802
CNP,SBUX,0.0448,-0.005715282526389179
CNP,SCHW,0.0343,0.03709269163440531
CNP,SHW,0.048,0.0030915489636446376
CNP,SLB,0.0349,-0.02249315511156722
CNP,SMCI,0.0416,0.007347237797808936
CNP,SNPS,0.0465,0.00197918956521843
CNP,SPG,0.0443,0.013252492493740078
CNP,SPGI,0.0471,0.004089535317294687
CNP,STLD,0.0416,0.02054871913630751
CNP,STT,0.0468,0.049098362155938026
CNP,STX,0.0415,0.011395096457117393
CNP,SW,0.0104,0.10150676928291102
CNP,SYF,0.0375,0.04489342545959577
CNP,SYK,0.0444,0.007091762496928916
CNP,T,0.0388,0.18215778228300586
CNP,TAP,0.0467,-0.003093445723583224
CNP,TDG,0.0397,0.001103317075466464
CNP,TECH,0.0134,0.08879425249967293
CNP,TEL,0.0416,0.03183070938250061
CNP,TER,0.0129,0.030859307379555202
CNP,TFC,0.0456,0.02769018710619533
CNP,TGT,0.0393,0.021221565209525478
CNP,TJX,0.045,0.016369448271114605
CNP,TKO,0.0325,0.024665296987942145
CNP,TMO,0.0361,0.011123007730686665
CNP,TMUS,0.0429,0.01141891029603809
CNP,TPL,0.0469,0.0006118808475160664
CNP,TPR,0.0185,0.10202738871433953
CNP,TRGP,0.0429,0.008083664009461256
CNP,TRMB,0.0465,0.04086339341877478
CNP,TROW,0.006,0.10590691490878029
CNP,TRV,0.0413,0.011604100301540639
CNP,TSCO,0.0237,0.09610612724232033
CNP,TSLA,0.0432,-0.006663613198132181
CNP,TSN,0.0432,0.04132742372520426
CNP,TT,0.039,0.0037427022391574583
CNP,TTD,0.042,0.010374901155211036
CNP,TTWO,0.0492,0.002476414349304878
CNP,TXN,0.02,0.033322256043984644
CNP,TYL,0.0453,0.0018711680506990223
CNP,UAL,0.0105,0.10846004047668317
CNP,UBER,0.0469,0.005749672222016533
CNP,UDR,0.0435,0.14576909181814152
CNP,UHS,0.0385,0.009685065317167443
CNP,UNH,0.0413,-0.0048152665218893515
CNP,URI,0.0445,0.0012053091575828612
CNP,USB,0.0483,0.030595944621275975
CNP,V,0.0478,0.00913106079175359
CNP,VMC,0.0469,0.006627402914232647
CNP,VRSK,0.0499,0.004331647059807816
CNP,VRSN,0.0491,0.0005247285156204989
CNP,VRTX,0.0446,0.003481237926704561
CNP,VST,0.0297,0.012661142734346837
CNP,VTR,0.0431,0.0536491096839771
CNP,VZ,0.0403,0.09195308505650154
CNP,WAB,0.0339,0.012725206282525287
CNP,WAT,0.0464,0.009090439100185579
CNP,WBD,0.0391,-0.05314896370540422
CNP,WDAY,0.0476,-0.0003710580253374655
CNP,WDC,0.0333,0.028834876077184074
CNP,WELL,0.0452,0.0112889753406941
CNP,WFC,0.0384,0.044884783848124096
CNP,WM,0.0416,0.012444058488072833
CNP,WMB,0.0464,0.04314435404178542
CNP,WMT,0.0407,0.02499463423162038
CNP,WRB,0.0483,0.010617106938011944
CNP,WSM,0.0396,0.006651300691366572
CNP,WST,0.0477,-0.00015045528855468825
CNP,WTW,0.0463,0.0113030496669912
CNP,WYNN,0.0402,0.02953080391428151
CNP,XOM,0.0494,0.03911434659922723
CNP,XYL,0.0241,0.03501934488317026
CNP,XYZ,0.0341,0.041875143238006875
CNP,YUM,0.0235,0.07636598393724991
CNP,ZBRA,0.0241,0.012016200022447318
COF,COR,0.0222,0.564672525581308
COF,COST,0.0335,0.1252777534546954
COF,DASH,0.0376,0.6340336226563918
COF,DECK,0.0023,0.49897697351159637
COF,DVA,0.0255,0.6888945663172963
COF,ECL,0.0362,0.5266316248916038
COF,GNRC,0.0044,0.6805492116829042
COF,HLT,0.0181,0.5911942445078766
COF,HUM,0.0017,-0.25530447466727185
COF,IR,0.0427,1.1703204921041395
COF,IT,0.0482,0.27867052368625245
COF,MAS,0.0492,1.7272443137615008
COF,NFLX,0.0095,0.13374756229173032
COF,RL,0.0036,0.6212138038569841
COF,RSG,0.0373,0.6877149590089614
COF,SPG,0.0112,0.8955678653420669
COF,TDG,0.0454,0.07903766782923863
COF,UBER,0.0442,1.027629653945073
COF,WM,0.0134,0.7873913226531569
COF,WSM,0.0278,0.5070086833895682
COIN,COR,0.0468,2.016301963379159
COIN,CRWD,0.0056,0.776195928916103
COIN,DELL,0.0076,1.923092682613425
COIN,FANG,0.0101,2.4478406161209247
COIN,HUM,0.039,-0.8916830974347744
COIN,IR,0.0369,4.1938267532158084
COIN,L,0.0484,7.529570780750876
COIN,MCK,0.0185,0.8288004196172939
COIN,MU,0.0089,2.6834866699718196
COIN,PSX,0.0125,3.148671358488913
COIN,PTC,0.043,2.706298617759958
COIN,STLD,0.043,3.9919168916610492
COIN,TXT,0.0258,6.746631071529805
COIN,WAB,0.006,2.436094214479201
COIN,WDC,0.0204,6.2722435229814195
COIN,WFC,0.0418,8.759086828355944
COIN,WSM,0.0216,1.885795767719289
COO,FTNT,0.0388,0.838000349270547
COO,MDLZ,0.0395,1.7167032576811276
COO,MDT,0.0494,1.4166157736266958
COO,OMC,0.0443,0.8732818324162528
COO,YUM,0.0083,1.0517148662606526
COP,CPB,0.0414,-0.924051110213037
COP,EVRG,0.0406,-0.970319807838846
COP,EXC,0.0285,-1.4594338161031344
COP,GILD,0.0255,-0.4735212384347715
COP,GIS,0.0354,-0.6534348237341749
COP,HOLX,0.0075,-0.7228012276698473
COP,HSIC,0.0313,-0.5271967908152859
COP,HSY,0.0153,-0.23358066913286066
COP,IPG,0.0008,-1.655764487233785
COP,LVS,0.011,-0.5822815532547306
COP,MOH,0.0322,0.12890135384764484
COP,MTD,0.0372,-0.018687373385507213
COP,NKE,0.0306,-0.2548872590429643
COP,O,0.0366,-0.8905004572915571
COP,PEP,0.038,-0.3780898199081388
COP,PODD,0.013,-0.09069886534564256
COP,SBUX,0.0163,-0.43099490931321094
COP,SJM,0.0336,-0.3263872834208843
COP,SWKS,0.034,-0.2767772147168786
COP,TDY,0.0466,-0.07522257084989639
COP,VICI,0.0265,-1.8524748264635247
COP,VRSN,0.0158,-0.24501975877579557
COP,WBD,0.0493,-1.5953321275758932
COP,WEC,0.0404,-0.6768079458681918
COP,WYNN,0.0329,-0.20716637421716258
COP,XEL,0.0193,-0.9885479601323915
COP,ZBH,0.0311,-0.327849460853681
COR,CRWD,0.023,0.3295599120011433
COR,DASH,0.0035,1.0752718065206335
COR,DDOG,0.0092,1.3257618143122407
COR,DECK,0.0367,0.8321593592946539
COR,DELL,0.0466,0.8156602532679517
COR,DLR,0.0362,1.3613417388814535
COR,FAST,0.0021,6.967556775668767
COR,GNRC,0.017,0.764567297665276
COR,GWW,0.0104,0.20106916268252853
COR,HUM,0.0081,-0.3987961313426519
COR,INTU,0.0022,0.300092755930435
COR,INVH,0.0156,11.657424671953038
COR,IR,0.0021,1.898303993827621
COR,KLAC,0.0271,0.18521519355836888
COR,LRCX,0.019,1.5021141660699584
COR,LYV,0.0317,2.5633041202328766
COR,MAR,0.0066,0.8801949963225923
COR,MAS,0.0308,2.735201999503782
COR,MLM,0.003,0.335226759819971
COR,MOS,0.0495,-3.9557538755832704
COR,MSFT,0.0309,0.42501292959999565
COR,NFLX,0.0154,0.21856724630666335
COR,NOW,0.0215,0.19658031272736648
COR,NWS,0.0072,7.212436479722742
COR,NWSA,0.0062,7.791567624679686
COR,NXPI,0.0476,0.7562204954978484
COR,ORLY,0.0465,4.1584494296525945
COR,PANW,0.014,0.8743358090468359
COR,PH,0.0459,0.2965461569217729
COR,PTC,0.0007,1.269524442354169
COR,UBER,0.0005,1.7341377659712311
COR,UNP,0.0138,1.3814663769937494
COR,UPS,0.0368,-1.6356149291624402
COR,V,0.0288,1.101235312097479
COR,VMC,0.0161,0.8798311689434184
COR,WBD,0.03,-10.885800877892887
COR,WDC,0.0372,2.6103597814359647
COR,WM,0.0068,1.2750817119559825
COST,CTAS,0.0435,4.800975541977174
COST,GNRC,0.0138,4.732825503581979
COST,GRMN,0.0237,4.752891393085963
COST,INVH,0.0428,56.40941160756037
COST,JPM,0.0016,4.647570859127841
COST,KKR,0.0003,5.6881512815902555
COST,L,0.0421,16.140945167264416
COST,MPWR,0.0489,0.8600910631186459
COST,NTAP,0.044,6.416296274983522
COST,REGN,0.0116,1.069388807221828
COST,STX,0.0098,7.972315002719538
COST,TEL,0.046,10.606338018925126
COST,TT,0.0091,2.154226484724201
COST,VRTX,0.0163,2.2321089311003877
COST,WAB,0.0448,5.343264839886679
CPAY,DECK,0.0309,0.9378517873589761
CPAY,GNRC,0.0255,1.0199034079315517
CPAY,HUBB,0.0234,0.6112676342351147
CPAY,INVH,0.0078,15.700558091623396
CPAY,LYB,0.0388,5.188947623547414
CPAY,LYV,0.0467,3.3407134252869124
CPAY,MA,0.0481,0.758939367443245
CPAY,META,0.0455,0.26571857900428153
CPAY,MOS,0.0179,-4.8530721545441295
CPAY,NOW,0.0427,0.24491283713422113
CPAY,ORLY,0.0425,5.1314054186351346
CPAY,PANW,0.0371,1.0914754310029844
CPAY,PNR,0.0449,2.716104913533063
CPAY,SNA,0.0324,1.6149465807569299
CPB,D,0.016,0.6263658504754698
CPB,ES,0.0225,0.47797385540139325
CPB,MTD,0.0153,0.02178050092357809
CPB,RMD,0.0338,0.11743111878060339
CPB,RVTY,0.0254,0.23517018407854537
CPRT,DDOG,0.0149,0.35670476879579494
CPRT,GNRC,0.0066,0.19754109142840465
CPRT,GPC,0.0433,-0.45428856406524376
CPRT,INVH,0.0096,3.2563638398585293
CPRT,LYB,0.0275,1.0878814160000136
CPRT,MOS,0.0067,-1.0885031526052555
CPRT,MSFT,0.0244,0.11774970442726611
CPRT,PFE,0.0215,-1.3590136810682265
CPRT,PSKY,0.0446,-1.8977066432038312
CPRT,SNA,0.0418,0.33964563794099034
CPRT,SNPS,0.0463,0.08797088632155818
CPT,DGX,0.0068,0.741908935429271
CPT,FE,0.0468,2.616752445136719
CPT,FOX,0.0311,2.4276997615230593
CPT,FOXA,0.0437,2.1883666481971003
CPT,GLW,0.0331,1.5737476257912935
CPT,JCI,0.0131,0.9868463216047113
CPT,K,0.0279,1.0726446867168609
CPT,LMT,0.0189,0.1569288099257567
CPT,MMM,0.0492,0.46478078910096454
CPT,MO,0.0408,1.7137812827309649
CPT,NEM,0.0362,1.3214556069976333
CPT,RTX,0.0452,0.5621488300748452
CPT,VICI,0.0464,4.359057678937583
CPT,ZBRA,0.0403,0.1871604027619337
CRL,DIS,0.0495,1.619520021829279
CRL,IEX,0.0082,1.2877521144170356
CRL,XYZ,0.0204,1.643560132331262
CRM,FAST,0.0146,10.504365986724272
CRM,ITW,0.0099,2.422375392112358
CRM,PCAR,0.0452,2.585442063508131
CRM,PFE,0.0211,-7.583396286522578
CRM,SNA,0.012,1.8560144856210339
CRM,UBER,0.0414,2.567206759142935
CRM,V,0.0167,1.6366754925612619
CRWD,IR,0.0383,4.821676357551422
CRWD,LRCX,0.036,4.067025522708077
CRWD,MCK,0.0119,0.9730279474558116
CRWD,PSX,0.0248,3.6659803013463335
CRWD,PTC,0.0278,3.2492787917939947
CSCO,CTVA,0.012,-0.31906123820540466
CSCO,CVX,0.0147,-0.0801811186049615
CSCO,DG,0.0179,-0.042191114235026
CSCO,DIS,0.0215,-0.12403979587174338
CSCO,DLTR,0.0225,-0.05145940540973748
CSCO,DVN,0.0027,-0.2950113320215069
CSCO,DXCM,0.037,-0.02240634238059136
CSCO,EL,0.0425,-0.02465152629006427
CSCO,ELV,0.0413,-0.020314313912405617
CSCO,GIS,0.0483,-0.18585270606141208
CSCO,GPC,0.0109,-0.09553656444948921
CSCO,JKHY,0.0397,-0.12710720396631303
CSCO,KEYS,0.0293,-0.07496341674289646
CSCO,KHC,0.0138,-0.44045886460508854
CSCO,KMX,0.0481,0.19823490114947134
CSCO,LUV,0.0449,-0.22454887066273535
CSCO,MOS,0.0453,-0.18412407753046484
CSCO,MRNA,0.0103,-0.04526005554238945
CSCO,MTD,0.0198,-0.006232591408498581
CSCO,OXY,0.015,-0.23046343209047476
CSCO,PFG,0.047,-0.09304894472352238
CSCO,PODD,0.0389,-0.020390448368405534
CSCO,PSKY,0.043,-0.3178079775641119
CSCO,RVTY,0.0468,-0.07990500967301524
CSCO,SCHW,0.0498,-0.14397187402701556
CSCO,STE,0.0474,0.09554064633177994
CSCO,SYY,0.0167,-0.23606280392742357
CSCO,TGT,0.0156,-0.08986760089438132
CSCO,TSLA,0.0022,0.0356624540147655
CSCO,TTD,0.0378,0.08144608009642244
CSCO,XYZ,0.0488,-0.046938294258541124
CSCO,ZTS,0.0461,0.11944520057973934
CSGP,NEM,0.0392,-0.5286432144774358
CSX,DASH,0.0254,0.073031488969961
CSX,DDOG,0.0042,0.09682705953676715
CSX,EXPE,0.0163,0.10427445605297525
CSX,FAST,0.0158,0.5053639595754288
CSX,GNRC,0.0219,0.043908191567600466
CSX,HII,0.0119,0.07417948124416054
CSX,HST,0.0091,1.4000483180449586
CSX,HUM,0.0044,-0.027069975596035443
CSX,INVH,0.0437,0.7640378374108896
CSX,IT,0.0469,0.03190398064198557
CSX,LYV,0.0375,0.1837278869896411
CSX,MLM,0.0324,0.023305318500601743
CSX,MOS,0.0242,-0.2446222487338337
CSX,NDSN,0.0127,0.12012079891869504
CSX,PANW,0.039,0.05647395474706113
CSX,PCAR,0.0463,0.1232266900178916
CSX,PTC,0.0189,0.09099109111594275
CSX,RSG,0.0498,0.0717021706320532
CSX,UBER,0.0149,0.11999238055065013
CSX,WBD,0.0241,-0.6220377932464035
CSX,WM,0.0268,0.0843737908841268
CTAS,DVA,0.0348,1.0787952131505094
CTAS,ESS,0.0218,0.9502214258744522
CTAS,FICO,0.0277,0.07725192781400496
CTAS,GNRC,0.0154,0.9515611056905255
CTAS,GRMN,0.0194,0.9818573219644523
CTAS,HWM,0.0352,1.5975131754319793
CTAS,ICE,0.0305,1.564338589305131
CTAS,KKR,0.0023,1.1578706779714856
CTAS,LKQ,0.0359,-4.79339239465292
CTAS,MPWR,0.0442,0.17478234276289487
CTAS,OKE,0.0212,2.782096694116343
CTAS,PGR,0.0434,0.7497518398236898
CTAS,PKG,0.0208,1.075028749753263
CTAS,TT,0.0063,0.4398439750159612
CTRA,DGX,0.0244,-0.06729568209049275
CTRA,DOC,0.0192,-0.3483818972692128
CTRA,DPZ,0.0496,0.012860942695245667
CTRA,ED,0.0414,-0.0970213149868556
CTRA,EQT,0.0481,0.32718561821817693
CTRA,EXC,0.0206,-0.29298444339997637
CTRA,EXR,0.044,-0.03672678582126977
CTRA,GILD,0.0002,-0.1847017423793242
CTRA,GIS,0.0218,-0.1291416497664785
CTRA,GL,0.0321,-0.04383157512200502
CTRA,HOLX,0.0016,-0.1756989004943597
CTRA,HSY,0.0432,-0.0334433145798241
CTRA,IFF,0.0496,-0.044068702317450456
CTRA,INCY,0.0206,-0.09830544403872335
CTRA,IPG,0.0008,-0.3375563882380368
CTRA,KEYS,0.0216,-0.04535557125585275
CTRA,KHC,0.0015,-0.47745203609398523
CTRA,LMT,0.0467,-0.011333287546038314
CTRA,LUV,0.0432,-0.15307043707735968
CTRA,LVS,0.032,-0.08840054930156609
CTRA,MCD,0.0421,-0.028153901110380318
CTRA,NEE,0.049,-0.06880899043236949
CTRA,NEM,0.0208,-0.13955865027951098
CTRA,O,0.0008,-0.27608349155251327
CTRA,PODD,0.0056,-0.018503276250758365
CTRA,PPL,0.0475,-0.22699118496936097
CTRA,PSKY,0.0322,-0.20781861117019282
CTRA,RMD,0.0324,-0.025423563075441878
CTRA,SBUX,0.0036,-0.10826529166814529
CTRA,SJM,0.0197,-0.06580688438936859
CTRA,STT,0.0155,-0.08780232157052825
CTRA,STZ,0.046,0.0598413170992213
CTRA,T,0.0461,-0.2804696650885164
CTRA,TDY,0.0014,-0.03441989173293864
CTRA,TPR,0.0418,-0.08257146729416756
CTRA,VICI,0.0004,-0.6375539963731284
CTRA,WBD,0.0497,-0.23760667877880015
CTRA,WEC,0.0348,-0.18779813930086653
CTRA,XEL,0.0002,-0.26362379276842535
CTSH,EQIX,0.011,0.0737685688998741
CTSH,EXPE,0.006,0.30575377807686316
CTSH,GPC,0.0246,-0.35543803709498034
CTSH,LH,0.0481,0.4162439534122356
CTSH,NOW,0.0235,0.03881178738500994
CTSH,PANW,0.021,0.17355447425360965
CTSH,SWK,0.021,0.664427945950321
CTSH,UNP,0.0211,0.2812683587109819
CTVA,GPC,0.0395,0.34335447701605804
CTVA,JBL,0.0338,-0.1544467592103598
CTVA,PYPL,0.0017,0.47452819670281604
CTVA,RVTY,0.0238,0.29311992042074125
CVS,EPAM,0.0132,0.17278237772225685
CVS,FDX,0.0365,-0.20724159947004817
CVS,GNRC,0.0271,-0.24118783284053902
CVS,INVH,0.0258,-3.1417646168500353
CVS,PCG,0.0424,-6.103273623250214
CVS,TTD,0.0425,-0.47819275476641027
CVX,D,0.0087,0.5184199978316815
CVX,DAL,0.032,-0.05131258025078936
CVX,DD,0.0275,-0.054187681867461285
CVX,DDOG,0.05,-0.15677329500542173
CVX,DELL,0.0239,-0.036296077723747655
CVX,DG,0.0014,0.08642364649971679
CVX,DHI,0.0278,-0.11399767070376383
CVX,DIS,0.0407,0.1936281109815556
CVX,DLTR,0.0199,0.11982901855227776
CVX,DOC,0.0201,1.5676891818177137
CVX,DRI,0.0002,-0.3406622650161084
CVX,DVN,0.0006,0.9090586092670331
CVX,DXCM,0.04,0.06494738921299197
CVX,EA,0.0347,-0.29345300086765724
CVX,EG,0.0022,-0.08009217516530842
CVX,EL,0.0049,0.07587957880028456
CVX,EME,0.0196,-0.016490617969392527
CVX,EPAM,0.0064,0.054187810379682795
CVX,EQIX,0.0113,-0.04742695808724817
CVX,EQT,0.0412,0.2076417363259167
CVX,ES,0.0096,0.4442388707833496
CVX,EW,0.0292,0.1313550399084669
CVX,EXE,0.0025,0.8263846751237
CVX,EXPD,0.017,-0.3240001947926209
CVX,EXPE,0.0013,-0.19316942999389142
CVX,FAST,0.0439,-0.6917345829344085
CVX,FDX,0.0015,-0.08270303377127305
CVX,FI,0.0422,-0.13490028473630072
CVX,FICO,0.0469,-0.008377909358468872
CVX,FIS,0.0371,0.0841583753842071
CVX,FOX,0.0214,-0.4337549910845544
CVX,FOXA,0.0199,-0.4471513818435978
CVX,FTNT,0.0384,-0.344496823935044
CVX,FTV,0.0269,-0.11689224281225236
CVX,GDDY,0.0165,-0.06683993107188067
CVX,GE,0.0123,-0.05082443855348345
CVX,GIS,0.0251,0.33187384585173074
CVX,GL,0.0281,-0.06698532736197535
CVX,GM,0.0494,0.18228999707278293
CVX,GPC,0.0039,0.4091029440267737
CVX,GWW,0.003,-0.020354215097840307
CVX,HAS,0.0379,0.27313857458865465
CVX,HIG,0.0188,-0.08862974308448446
CVX,HLT,0.0101,-0.07011586181427296
CVX,HOLX,0.0482,0.12506050607951646
CVX,HRL,0.0003,1.011259222632482
CVX,HSIC,0.0398,0.5885308115406929
CVX,HSY,0.0304,0.06900293374401556
CVX,IBKR,0.0256,-0.16987277127219963
CVX,IDXX,0.0396,-0.04628527970446387
CVX,IFF,0.0327,0.21194661882039229
CVX,INTU,0.0465,-0.02988408443277855
CVX,INVH,0.0495,-1.3098968479248758
CVX,IT,0.0451,-0.04495705717190683
CVX,ITW,0.0015,-0.1438955632850462
CVX,J,0.0172,-0.11961624186317323
CVX,JBL,0.0285,-0.14075992903898268
CVX,JKHY,0.0209,0.20811081592914651
CVX,JNJ,0.0338,0.31323534363127364
CVX,JPM,0.0117,-0.059361138488625086
CVX,KDP,0.027,1.0269254582228378
CVX,KEYS,0.0208,0.18619333514095007
CVX,KMX,0.0226,-0.1395258784549807
CVX,L,0.0071,-0.26498604054441743
CVX,LEN,0.0374,-0.11053202582930917
CVX,LHX,0.0402,0.0270302701230271
CVX,LII,0.0064,-0.024894957955285166
CVX,LIN,0.0027,-0.05536457618142859
CVX,LKQ,0.0298,0.5893683845450043
CVX,LLY,0.0115,-0.01213123527656098
CVX,LUV,0.0132,1.0055854919719627
CVX,LYV,0.0451,-0.27878144191745186
CVX,MA,0.048,-0.04790663163340437
CVX,MAA,0.0363,0.1590806709792416
CVX,MCD,0.0005,-0.20996587991357776
CVX,MCK,0.017,-0.022869199311078555
CVX,MCO,0.0412,-0.04931684197391571
CVX,MDLZ,0.011,-0.7923988268002868
CVX,MKC,0.0411,0.2395370605706842
CVX,MMC,0.0042,-0.1338803454218333
CVX,MOH,0.0249,-0.044699216710788345
CVX,MOS,0.0435,0.5399470300147216
CVX,MPC,0.019,-0.041670701065769596
CVX,MPWR,0.0061,-0.01750279901652992
CVX,MRK,0.0309,-0.03568561492888153
CVX,MRNA,0.0005,0.16458172759211845
CVX,MSFT,0.037,-0.04906005601204973
CVX,MTCH,0.0055,0.5643498540726564
CVX,MTD,0.0465,0.020604558837932416
CVX,MU,0.027,-0.03772923182386833
CVX,NCLH,0.0217,-0.3433858251901402
CVX,NEM,0.0449,0.27060617980590196
CVX,NI,0.0166,-0.6393134687597554
CVX,NOW,0.0285,-0.023664489987062273
CVX,NTAP,0.0175,-0.07910715174338787
CVX,NVDA,0.0144,-0.05895785163026606
CVX,NVR,0.0427,-0.002262866654000606
CVX,NXPI,0.0143,-0.04590636180367459
CVX,O,0.0451,0.26699368902578624
CVX,ODFL,0.0436,-0.10741527551165837
CVX,ORCL,0.0387,-0.13457233473943775
